open,high,low,close,5. volume,market cap
0.99940000,0.99950000,0.99940000,0.99950000,20774904.00000000,20774904.00000000
0.99960000,0.99960000,0.99920000,0.99940000,826822588.00000000,826822588.00000000
0.99970000,0.99970000,0.99950000,0.99950000,604873780.00000000,604873780.00000000
0.99970000,0.99980000,0.99950000,0.99970000,607041333.00000000,607041333.00000000
0.99980000,0.99990000,0.99970000,0.99980000,539624027.00000000,539624027.00000000
0.99980000,0.99990000,0.99980000,0.99980000,380694627.00000000,380694627.00000000
0.99990000,1.00000000,0.99980000,0.99980000,356725712.00000000,356725712.00000000
1.00000000,1.00000000,0.99990000,1.00000000,356283929.00000000,356283929.00000000
0.99970000,1.00000000,0.99950000,0.99990000,637410029.00000000,637410029.00000000
0.99970000,0.99970000,0.99960000,0.99970000,469875750.00000000,469875750.00000000
1.00000000,1.00000000,0.99960000,0.99960000,563901081.00000000,563901081.00000000
0.99990000,1.00000000,0.99990000,1.00000000,400888898.00000000,400888898.00000000
0.99980000,1.00000000,0.99980000,0.99990000,490423971.00000000,490423971.00000000
0.99990000,0.99990000,0.99980000,0.99980000,253248685.00000000,253248685.00000000
0.99980000,0.99990000,0.99980000,0.99990000,243339916.00000000,243339916.00000000
1.00010000,1.00010000,0.99980000,0.99980000,573967610.00000000,573967610.00000000
0.99960000,1.00020000,0.99960000,1.00010000,734561856.00000000,734561856.00000000
0.99960000,0.99970000,0.99950000,0.99960000,603151843.00000000,603151843.00000000
0.99960000,0.99980000,0.99950000,0.99970000,975944693.00000000,975944693.00000000
0.99960000,0.99970000,0.99950000,0.99960000,604860646.00000000,604860646.00000000
0.99960000,0.99960000,0.99950000,0.99960000,392771868.00000000,392771868.00000000
0.99960000,0.99960000,0.99950000,0.99960000,303414521.00000000,303414521.00000000
0.99950000,0.99970000,0.99950000,0.99960000,577659609.00000000,577659609.00000000
0.99950000,0.99970000,0.99940000,0.99950000,949159188.00000000,949159188.00000000
0.99950000,0.99960000,0.99940000,0.99940000,450297575.00000000,450297575.00000000
0.99940000,0.99960000,0.99940000,0.99950000,507940439.00000000,507940439.00000000
0.99950000,0.99960000,0.99940000,0.99940000,506678740.00000000,506678740.00000000
0.99960000,0.99960000,0.99950000,0.99950000,273408473.00000000,273408473.00000000
0.99950000,0.99960000,0.99950000,0.99960000,227380845.00000000,227380845.00000000
0.99930000,0.99960000,0.99930000,0.99950000,437644741.00000000,437644741.00000000
0.99940000,0.99950000,0.99930000,0.99940000,448965644.00000000,448965644.00000000
0.99950000,0.99950000,0.99930000,0.99940000,518389461.00000000,518389461.00000000
0.99950000,0.99960000,0.99940000,0.99950000,514568308.00000000,514568308.00000000
0.99950000,0.99960000,0.99940000,0.99960000,489774257.00000000,489774257.00000000
0.99940000,0.99950000,0.99940000,0.99950000,254722243.00000000,254722243.00000000
0.99950000,0.99950000,0.99940000,0.99950000,310696725.00000000,310696725.00000000
0.99920000,0.99950000,0.99920000,0.99950000,536599970.00000000,536599970.00000000
0.99920000,0.99930000,0.99910000,0.99930000,698950223.00000000,698950223.00000000
0.99910000,0.99930000,0.99910000,0.99920000,488447619.00000000,488447619.00000000
0.99930000,0.99940000,0.99910000,0.99910000,821904537.00000000,821904537.00000000
0.99940000,0.99950000,0.99920000,0.99940000,832110142.00000000,832110142.00000000
0.99950000,0.99960000,0.99940000,0.99940000,326961393.00000000,326961393.00000000
0.99940000,0.99960000,0.99930000,0.99950000,711943495.00000000,711943495.00000000
0.99960000,0.99970000,0.99940000,0.99950000,662342262.00000000,662342262.00000000
0.99960000,0.99980000,0.99950000,0.99960000,701926068.00000000,701926068.00000000
0.99960000,0.99960000,0.99950000,0.99950000,604435564.00000000,604435564.00000000
0.99960000,0.99970000,0.99950000,0.99950000,509273925.00000000,509273925.00000000
0.99960000,0.99970000,0.99940000,0.99970000,569812018.00000000,569812018.00000000
0.99980000,0.99980000,0.99960000,0.99960000,341317998.00000000,341317998.00000000
0.99990000,0.99990000,0.99970000,0.99980000,512939635.00000000,512939635.00000000
0.99980000,1.00010000,0.99960000,0.99990000,1001222839.00000000,1001222839.00000000
0.99950000,0.99990000,0.99940000,0.99980000,830785515.00000000,830785515.00000000
0.99950000,0.99980000,0.99930000,0.99950000,1146079780.00000000,1146079780.00000000
0.99970000,0.99980000,0.99950000,0.99960000,849700571.00000000,849700571.00000000
0.99980000,0.99990000,0.99940000,0.99970000,1285037280.00000000,1285037280.00000000
0.99990000,1.00000000,0.99980000,0.99990000,627028743.00000000,627028743.00000000
0.99980000,1.00000000,0.99960000,1.00000000,1027046460.00000000,1027046460.00000000
0.99980000,1.00000000,0.99970000,0.99970000,965234629.00000000,965234629.00000000
0.99970000,0.99990000,0.99970000,0.99980000,570169458.00000000,570169458.00000000
0.99970000,0.99980000,0.99960000,0.99970000,538344480.00000000,538344480.00000000
0.99970000,0.99990000,0.99960000,0.99970000,611869607.00000000,611869607.00000000
0.99960000,0.99980000,0.99960000,0.99980000,602791066.00000000,602791066.00000000
0.99960000,0.99970000,0.99960000,0.99960000,448518783.00000000,448518783.00000000
0.99960000,0.99970000,0.99960000,0.99970000,394709392.00000000,394709392.00000000
0.99970000,0.99980000,0.99960000,0.99970000,725548567.00000000,725548567.00000000
0.99970000,0.99980000,0.99950000,0.99980000,687780967.00000000,687780967.00000000
0.99970000,0.99980000,0.99960000,0.99970000,724411985.00000000,724411985.00000000
1.00000000,1.00000000,0.99970000,0.99980000,574949100.00000000,574949100.00000000
1.00000000,1.00000000,0.99990000,0.99990000,559605639.00000000,559605639.00000000
0.99990000,1.00010000,0.99990000,1.00000000,396232777.00000000,396232777.00000000
1.00020000,1.00020000,0.99990000,1.00000000,531120437.00000000,531120437.00000000
1.00000000,1.00040000,1.00000000,1.00010000,814712130.00000000,814712130.00000000
1.00010000,1.00030000,1.00000000,1.00000000,707175613.00000000,707175613.00000000
1.00020000,1.00030000,1.00000000,1.00010000,799329872.00000000,799329872.00000000
0.99990000,1.00030000,0.99990000,1.00010000,617886731.00000000,617886731.00000000
0.99980000,1.00000000,0.99980000,0.99990000,514609936.00000000,514609936.00000000
0.99990000,0.99990000,0.99980000,0.99980000,285856711.00000000,285856711.00000000
1.00000000,1.00000000,0.99980000,0.99980000,398714296.00000000,398714296.00000000
1.00000000,1.00010000,0.99980000,1.00000000,685337617.00000000,685337617.00000000
1.00000000,1.00010000,0.99980000,0.99990000,650677456.00000000,650677456.00000000
0.99980000,1.00030000,0.99970000,0.99990000,1169353699.00000000,1169353699.00000000
0.99960000,0.99990000,0.99950000,0.99980000,798628263.00000000,798628263.00000000
0.99960000,0.99960000,0.99950000,0.99960000,730215827.00000000,730215827.00000000
0.99950000,0.99960000,0.99950000,0.99950000,563768351.00000000,563768351.00000000
0.99950000,0.99960000,0.99940000,0.99950000,544054368.00000000,544054368.00000000
0.99960000,0.99970000,0.99940000,0.99950000,745424955.00000000,745424955.00000000
0.99970000,0.99980000,0.99960000,0.99970000,710919042.00000000,710919042.00000000
0.99970000,0.99980000,0.99950000,0.99970000,691267319.00000000,691267319.00000000
0.99980000,0.99990000,0.99960000,0.99970000,652033560.00000000,652033560.00000000
0.99960000,0.99990000,0.99960000,0.99980000,698126838.00000000,698126838.00000000
0.99960000,0.99970000,0.99950000,0.99970000,429851092.00000000,429851092.00000000
0.99970000,0.99980000,0.99960000,0.99960000,469225488.00000000,469225488.00000000
0.99980000,0.99990000,0.99960000,0.99970000,733728202.00000000,733728202.00000000
0.99970000,0.99990000,0.99960000,0.99990000,639684120.00000000,639684120.00000000
0.99960000,0.99970000,0.99960000,0.99960000,750456437.00000000,750456437.00000000
0.99960000,0.99970000,0.99950000,0.99960000,717873710.00000000,717873710.00000000
0.99950000,0.99990000,0.99940000,0.99960000,811540645.00000000,811540645.00000000
