open,high,low,close,5. volume,market cap
0.00920000,0.00927000,0.00919000,0.00924000,6041121.00000000,6041121.00000000
0.00886000,0.00921000,0.00863000,0.00920000,163741210.00000000,163741210.00000000
0.00898000,0.00901000,0.00873000,0.00886000,164751530.00000000,164751530.00000000
0.00864000,0.00898000,0.00850000,0.00896000,293917830.00000000,293917830.00000000
0.00876000,0.00878000,0.00836000,0.00863000,203090329.00000000,203090329.00000000
0.00828000,0.00880000,0.00817000,0.00876000,214153075.00000000,214153075.00000000
0.00872000,0.00896000,0.00824000,0.00829000,289549761.00000000,289549761.00000000
0.00877000,0.00905000,0.00871000,0.00872000,96954197.00000000,96954197.00000000
0.00903000,0.00909000,0.00864000,0.00877000,162793078.00000000,162793078.00000000
0.00949000,0.00950000,0.00869000,0.00903000,235076518.00000000,235076518.00000000
0.00890000,0.00957000,0.00888000,0.00947000,423752144.00000000,423752144.00000000
0.00868000,0.00891000,0.00856000,0.00891000,231230389.00000000,231230389.00000000
0.00846000,0.00900000,0.00816000,0.00868000,358044122.00000000,358044122.00000000
0.00863000,0.00970000,0.00839000,0.00845000,380302283.00000000,380302283.00000000
0.00845000,0.00873000,0.00824000,0.00864000,198291375.00000000,198291375.00000000
0.00903000,0.00908000,0.00831000,0.00846000,236887026.00000000,236887026.00000000
0.00957000,0.00962000,0.00884000,0.00903000,235358460.00000000,235358460.00000000
0.00976000,0.00984000,0.00931000,0.00957000,210854342.00000000,210854342.00000000
0.00967000,0.00992000,0.00942000,0.00976000,271127080.00000000,271127080.00000000
0.00867000,0.00971000,0.00852000,0.00967000,275808854.00000000,275808854.00000000
0.00907000,0.00927000,0.00848000,0.00867000,299244133.00000000,299244133.00000000
0.00879000,0.00933000,0.00877000,0.00907000,423821109.00000000,423821109.00000000
0.00834000,0.00890000,0.00810000,0.00880000,303308677.00000000,303308677.00000000
0.00839000,0.00849000,0.00722000,0.00834000,885565521.00000000,885565521.00000000
0.00880000,0.00911000,0.00833000,0.00840000,384281411.00000000,384281411.00000000
0.00846000,0.00883000,0.00812000,0.00879000,485385732.00000000,485385732.00000000
0.00912000,0.00968000,0.00845000,0.00846000,704839590.00000000,704839590.00000000
0.00968000,0.00969000,0.00892000,0.00911000,292051400.00000000,292051400.00000000
0.00961000,0.00988000,0.00925000,0.00968000,207920892.00000000,207920892.00000000
0.00988000,0.01014000,0.00946000,0.00962000,222765207.00000000,222765207.00000000
0.01080000,0.01090000,0.00972000,0.00988000,304420292.00000000,304420292.00000000
0.01110000,0.01110000,0.01050000,0.01078000,212317758.00000000,212317758.00000000
0.01033000,0.01111000,0.01030000,0.01109000,221770134.00000000,221770134.00000000
0.01035000,0.01045000,0.00998000,0.01032000,229068696.00000000,229068696.00000000
0.01069000,0.01077000,0.01014000,0.01035000,213484705.00000000,213484705.00000000
0.01056000,0.01088000,0.01013000,0.01067000,274757382.00000000,274757382.00000000
0.01139000,0.01157000,0.01041000,0.01056000,376379058.00000000,376379058.00000000
0.01204000,0.01214000,0.01127000,0.01140000,494721020.00000000,494721020.00000000
0.01173000,0.01226000,0.01148000,0.01204000,422632926.00000000,422632926.00000000
0.01209000,0.01231000,0.01118000,0.01172000,574626569.00000000,574626569.00000000
0.01161000,0.01230000,0.01135000,0.01208000,402263029.00000000,402263029.00000000
0.01154000,0.01173000,0.01110000,0.01160000,331411106.00000000,331411106.00000000
0.01119000,0.01186000,0.01110000,0.01155000,487910725.00000000,487910725.00000000
0.01028000,0.01126000,0.01023000,0.01119000,537825993.00000000,537825993.00000000
0.00986000,0.01029000,0.00969000,0.01028000,347659982.00000000,347659982.00000000
0.01010000,0.01038000,0.00978000,0.00985000,434977482.00000000,434977482.00000000
0.00993000,0.01024000,0.00985000,0.01008000,343809813.00000000,343809813.00000000
0.00985000,0.00998000,0.00942000,0.00994000,220592548.00000000,220592548.00000000
0.01020000,0.01039000,0.00965000,0.00985000,250226761.00000000,250226761.00000000
0.01011000,0.01032000,0.00990000,0.01020000,220144768.00000000,220144768.00000000
0.00963000,0.01019000,0.00956000,0.01010000,296290149.00000000,296290149.00000000
0.00957000,0.00991000,0.00917000,0.00963000,319448332.00000000,319448332.00000000
0.00948000,0.01036000,0.00933000,0.00956000,430024951.00000000,430024951.00000000
