open,high,low,close,5. volume,market cap
0.84060000,0.87980000,0.84060000,0.87100000,2320203.00000000,2320203.00000000
0.84920000,0.85770000,0.80490000,0.84060000,15670362.00000000,15670362.00000000
0.82330000,0.88840000,0.81760000,0.84920000,23546606.00000000,23546606.00000000
0.78450000,0.84800000,0.77800000,0.82330000,40509214.00000000,40509214.00000000
0.72010000,0.80860000,0.70080000,0.78460000,44060950.00000000,44060950.00000000
0.67480000,0.72540000,0.66170000,0.72010000,19528376.00000000,19528376.00000000
0.66280000,0.74000000,0.66000000,0.67450000,36534330.00000000,36534330.00000000
0.65360000,0.70850000,0.65200000,0.66270000,16235601.00000000,16235601.00000000
0.68780000,0.68840000,0.64370000,0.65380000,11606878.00000000,11606878.00000000
0.68560000,0.72370000,0.63520000,0.68750000,25896069.00000000,25896069.00000000
0.65780000,0.69230000,0.65140000,0.68550000,11036734.00000000,11036734.00000000
0.63130000,0.66580000,0.62780000,0.65770000,9323492.00000000,9323492.00000000
0.63900000,0.66830000,0.61450000,0.63120000,10794918.00000000,10794918.00000000
0.67450000,0.67920000,0.63650000,0.63910000,8361735.00000000,8361735.00000000
0.65750000,0.67930000,0.64000000,0.67490000,8539457.00000000,8539457.00000000
0.71130000,0.71530000,0.64560000,0.65700000,13771235.00000000,13771235.00000000
0.73120000,0.73790000,0.68970000,0.71180000,11237566.00000000,11237566.00000000
0.75490000,0.76570000,0.71930000,0.73120000,14537316.00000000,14537316.00000000
0.74120000,0.76660000,0.72690000,0.75480000,13545661.00000000,13545661.00000000
0.66830000,0.74220000,0.65740000,0.74180000,12922808.00000000,12922808.00000000
0.70290000,0.71180000,0.65080000,0.66820000,13177591.00000000,13177591.00000000
0.70280000,0.72840000,0.69190000,0.70270000,10255101.00000000,10255101.00000000
0.65890000,0.71120000,0.64990000,0.70260000,16606241.00000000,16606241.00000000
0.65500000,0.66870000,0.56710000,0.65900000,28820627.00000000,28820627.00000000
0.68200000,0.71170000,0.65280000,0.65450000,11762256.00000000,11762256.00000000
0.64440000,0.68620000,0.62870000,0.68220000,15909813.00000000,15909813.00000000
0.70270000,0.73930000,0.63970000,0.64450000,21066394.00000000,21066394.00000000
0.75960000,0.76040000,0.69250000,0.70270000,11819130.00000000,11819130.00000000
0.75120000,0.76980000,0.73170000,0.75910000,8924112.00000000,8924112.00000000
0.76010000,0.78890000,0.74130000,0.75110000,11131628.00000000,11131628.00000000
0.83590000,0.84590000,0.75300000,0.75990000,12296011.00000000,12296011.00000000
0.85980000,0.86230000,0.81290000,0.83590000,7257196.00000000,7257196.00000000
0.80590000,0.86260000,0.80590000,0.85940000,5634208.00000000,5634208.00000000
0.80390000,0.81620000,0.77400000,0.80560000,7378109.00000000,7378109.00000000
0.81010000,0.82740000,0.77880000,0.80350000,6698134.00000000,6698134.00000000
0.82490000,0.83320000,0.78300000,0.80950000,9304947.00000000,9304947.00000000
0.88190000,0.89280000,0.81570000,0.82540000,12095625.00000000,12095625.00000000
0.94120000,0.95010000,0.87500000,0.88210000,13897095.00000000,13897095.00000000
0.92260000,0.95370000,0.89950000,0.94120000,9950058.00000000,9950058.00000000
0.96870000,0.97910000,0.88260000,0.92260000,16681416.00000000,16681416.00000000
0.94150000,0.98710000,0.91500000,0.96820000,13678856.00000000,13678856.00000000
0.92380000,0.94500000,0.89740000,0.94190000,9013413.00000000,9013413.00000000
0.90120000,0.95550000,0.89000000,0.92440000,13778668.00000000,13778668.00000000
0.82700000,0.90250000,0.81950000,0.90050000,14813690.00000000,14813690.00000000
0.80970000,0.83330000,0.79110000,0.82670000,11995528.00000000,11995528.00000000
0.84380000,0.86300000,0.80320000,0.80910000,13325252.00000000,13325252.00000000
0.85240000,0.85960000,0.83300000,0.84400000,8017110.00000000,8017110.00000000
0.83380000,0.85440000,0.79560000,0.85280000,11752535.00000000,11752535.00000000
