open,high,low,close,5. volume,market cap
0.19880000,0.19880000,0.19630000,0.19710000,187488.00000000,187488.00000000
0.19380000,0.19930000,0.19060000,0.19900000,1526853.00000000,1526853.00000000
0.19470000,0.19980000,0.19040000,0.19430000,1841904.00000000,1841904.00000000
0.18970000,0.19540000,0.18470000,0.19490000,3276063.00000000,3276063.00000000
0.18910000,0.20320000,0.18370000,0.18970000,4438484.00000000,4438484.00000000
0.18390000,0.19220000,0.18090000,0.18880000,2926810.00000000,2926810.00000000
0.19220000,0.19510000,0.18400000,0.18400000,1783556.00000000,1783556.00000000
0.19300000,0.19440000,0.19130000,0.19250000,881974.00000000,881974.00000000
0.19880000,0.21170000,0.18920000,0.19300000,3938648.00000000,3938648.00000000
0.20640000,0.20670000,0.19160000,0.19860000,6241546.00000000,6241546.00000000
0.19450000,0.20900000,0.19200000,0.20680000,2789347.00000000,2789347.00000000
0.18640000,0.19940000,0.18290000,0.19450000,5043403.00000000,5043403.00000000
0.18620000,0.18710000,0.17960000,0.18660000,2751186.00000000,2751186.00000000
0.19250000,0.19250000,0.18310000,0.18620000,1811679.00000000,1811679.00000000
0.19000000,0.19270000,0.18140000,0.19270000,1510370.00000000,1510370.00000000
0.19380000,0.19810000,0.18510000,0.19020000,4356985.00000000,4356985.00000000
0.19850000,0.19890000,0.18780000,0.19390000,2853610.00000000,2853610.00000000
0.20580000,0.20580000,0.19310000,0.19840000,5245545.00000000,5245545.00000000
0.20620000,0.20740000,0.19980000,0.20580000,8830685.00000000,8830685.00000000
0.19030000,0.22160000,0.19020000,0.20620000,15232354.00000000,15232354.00000000
0.20480000,0.20660000,0.18970000,0.19020000,3374012.00000000,3374012.00000000
0.19160000,0.21290000,0.19000000,0.20360000,10951747.00000000,10951747.00000000
0.17380000,0.19200000,0.17060000,0.19180000,4729993.00000000,4729993.00000000
0.17810000,0.17820000,0.15450000,0.17360000,4518764.00000000,4518764.00000000
0.18260000,0.19090000,0.17620000,0.17820000,2829021.00000000,2829021.00000000
0.17470000,0.18280000,0.16680000,0.18280000,2372760.00000000,2372760.00000000
0.18460000,0.19310000,0.17430000,0.17450000,4004562.00000000,4004562.00000000
0.19220000,0.19260000,0.18030000,0.18480000,1956471.00000000,1956471.00000000
0.19340000,0.19490000,0.18540000,0.19220000,1663024.00000000,1663024.00000000
0.19840000,0.20110000,0.19080000,0.19360000,2022969.00000000,2022969.00000000
0.21530000,0.21560000,0.19480000,0.19840000,2268655.00000000,2268655.00000000
0.21970000,0.21970000,0.21120000,0.21570000,1291317.00000000,1291317.00000000
0.20730000,0.21980000,0.20310000,0.21980000,1708326.00000000,1708326.00000000
0.20830000,0.20830000,0.20000000,0.20740000,1294464.00000000,1294464.00000000
0.21030000,0.22050000,0.20030000,0.20880000,2236245.00000000,2236245.00000000
0.21390000,0.21410000,0.20000000,0.21040000,2172472.00000000,2172472.00000000
0.21990000,0.22270000,0.20780000,0.21460000,2622287.00000000,2622287.00000000
0.23000000,0.23020000,0.21400000,0.22040000,4045657.00000000,4045657.00000000
0.22340000,0.23440000,0.21640000,0.23030000,10133229.00000000,10133229.00000000
0.23230000,0.25310000,0.21400000,0.22330000,7417792.00000000,7417792.00000000
0.23280000,0.23330000,0.22350000,0.23210000,3959025.00000000,3959025.00000000
0.22190000,0.26450000,0.22160000,0.23290000,9613528.00000000,9613528.00000000
0.21040000,0.22270000,0.20700000,0.22190000,2693429.00000000,2693429.00000000
0.19840000,0.21060000,0.19240000,0.21060000,2952999.00000000,2952999.00000000
0.18780000,0.20840000,0.18400000,0.19810000,11718959.00000000,11718959.00000000
0.18380000,0.18900000,0.17930000,0.18730000,4211001.00000000,4211001.00000000
0.17990000,0.20000000,0.17790000,0.18380000,4616517.00000000,4616517.00000000
0.17490000,0.18380000,0.17070000,0.18010000,3346872.00000000,3346872.00000000
0.17780000,0.17900000,0.17120000,0.17440000,1011286.00000000,1011286.00000000
0.17490000,0.17790000,0.17260000,0.17740000,1512743.00000000,1512743.00000000
0.16940000,0.17520000,0.16420000,0.17510000,1837815.00000000,1837815.00000000
0.16850000,0.17120000,0.16100000,0.17010000,2801791.00000000,2801791.00000000
0.16730000,0.17970000,0.16090000,0.16840000,4506830.00000000,4506830.00000000
0.16220000,0.18720000,0.16200000,0.16730000,11589997.00000000,11589997.00000000
0.16900000,0.17160000,0.14490000,0.16180000,6020142.00000000,6020142.00000000
0.16260000,0.17540000,0.15840000,0.16900000,4525938.00000000,4525938.00000000
0.18030000,0.18240000,0.14670000,0.16280000,8550080.00000000,8550080.00000000
0.20610000,0.20750000,0.17590000,0.18050000,6271993.20000000,6271993.20000000
0.21240000,0.22010000,0.20450000,0.20600000,1728232.00000000,1728232.00000000
0.21820000,0.22190000,0.20840000,0.21250000,1908390.00000000,1908390.00000000
0.22260000,0.22310000,0.21230000,0.21790000,2005100.00000000,2005100.00000000
0.23250000,0.23250000,0.21840000,0.22270000,2615823.00000000,2615823.00000000
0.23030000,0.23530000,0.22670000,0.23280000,1873888.00000000,1873888.00000000
0.23040000,0.23180000,0.22580000,0.23060000,1672721.00000000,1672721.00000000
0.22890000,0.23090000,0.21830000,0.23000000,2856127.00000000,2856127.00000000
0.22640000,0.24910000,0.22380000,0.22890000,8189928.00000000,8189928.00000000
0.22060000,0.22670000,0.21280000,0.22600000,3474743.00000000,3474743.00000000
0.22730000,0.22730000,0.20800000,0.22070000,8076353.00000000,8076353.00000000
0.21850000,0.24440000,0.20970000,0.22760000,15456296.00000000,15456296.00000000
0.20620000,0.24680000,0.20380000,0.21810000,22982919.00000000,22982919.00000000
0.21200000,0.21850000,0.19960000,0.20600000,3689170.10000000,3689170.10000000
0.22920000,0.22950000,0.20580000,0.21200000,5569167.00000000,5569167.00000000
0.22920000,0.23660000,0.21990000,0.22930000,6364765.00000000,6364765.00000000
0.24870000,0.25580000,0.22300000,0.22920000,8921982.00000000,8921982.00000000
0.25940000,0.26450000,0.24400000,0.24840000,11828894.00000000,11828894.00000000
0.27380000,0.30400000,0.25190000,0.25900000,53714814.00000000,53714814.00000000
0.22960000,0.38820000,0.22960000,0.27410000,139180406.00000000,139180406.00000000
0.22430000,0.23160000,0.22350000,0.22940000,1804589.00000000,1804589.00000000
0.22690000,0.23360000,0.22160000,0.22410000,2756653.00000000,2756653.00000000
0.22460000,0.22900000,0.21830000,0.22640000,2470459.00000000,2470459.00000000
0.23210000,0.23610000,0.22120000,0.22410000,2112892.00000000,2112892.00000000
0.25860000,0.25970000,0.22930000,0.23210000,4042409.00000000,4042409.00000000
0.25500000,0.27870000,0.25150000,0.25860000,12431076.00000000,12431076.00000000
0.25250000,0.25670000,0.24570000,0.25520000,3239321.00000000,3239321.00000000
0.25030000,0.25430000,0.24720000,0.25300000,1299924.00000000,1299924.00000000
0.25300000,0.25990000,0.24790000,0.25010000,3014687.00000000,3014687.00000000
0.23910000,0.25500000,0.23470000,0.25310000,3207769.00000000,3207769.00000000
0.23120000,0.25320000,0.23070000,0.23910000,7505509.00000000,7505509.00000000
0.22390000,0.23490000,0.21990000,0.23130000,2571305.00000000,2571305.00000000
0.23050000,0.23320000,0.21480000,0.22350000,2650986.00000000,2650986.00000000
0.23610000,0.23930000,0.23000000,0.23060000,2319277.00000000,2319277.00000000
0.23280000,0.24140000,0.22770000,0.23610000,3341858.00000000,3341858.00000000
0.22990000,0.24160000,0.22220000,0.23200000,7070004.00000000,7070004.00000000
0.23310000,0.24260000,0.22760000,0.22990000,6320503.00000000,6320503.00000000
0.22900000,0.24930000,0.21100000,0.23330000,8505167.00000000,8505167.00000000
0.22160000,0.24990000,0.20860000,0.22880000,10580063.00000000,10580063.00000000
0.24750000,0.24850000,0.21830000,0.22180000,3152819.00000000,3152819.00000000
0.24990000,0.25080000,0.23950000,0.24770000,2682025.00000000,2682025.00000000
0.24230000,0.25110000,0.23580000,0.24980000,3197774.00000000,3197774.00000000
0.25220000,0.27600000,0.24090000,0.24230000,7732732.00000000,7732732.00000000
0.27980000,0.28560000,0.25050000,0.25270000,3940472.00000000,3940472.00000000
