open,high,low,close,5. volume,market cap
2.21700000,2.25900000,2.14800000,2.22400000,156656.60000000,156656.60000000
2.04100000,2.41100000,2.03400000,2.21900000,1553835.70000000,1553835.70000000
2.31800000,2.41100000,1.85900000,2.04900000,1680979.85000000,1680979.85000000
2.82500000,2.90000000,2.24100000,2.31600000,1713104.91000000,1713104.91000000
3.05000000,3.09600000,2.81300000,2.83100000,832571.30000000,832571.30000000
2.93400000,3.14000000,2.84000000,3.05700000,1227506.90000000,1227506.90000000
3.00900000,3.02100000,2.84400000,2.92700000,395805.10000000,395805.10000000
3.12400000,3.13000000,2.95000000,3.00900000,347266.80000000,347266.80000000
3.12100000,3.18900000,3.08900000,3.12100000,305116.40000000,305116.40000000
3.14700000,3.20000000,3.06400000,3.11800000,646480.40000000,646480.40000000
3.04700000,3.17100000,2.96700000,3.15100000,705382.60000000,705382.60000000
3.29400000,3.29800000,2.97900000,3.04600000,620768.00000000,620768.00000000
3.03300000,3.29400000,3.02800000,3.29400000,868710.80000000,868710.80000000
2.88400000,3.09600000,2.85400000,3.02800000,638831.80000000,638831.80000000
3.00500000,3.02500000,2.76600000,2.88400000,801393.78000000,801393.78000000
3.05200000,3.15900000,2.92000000,3.00000000,506824.90000000,506824.90000000
3.09900000,3.23000000,2.92000000,3.05200000,446968.30000000,446968.30000000
3.35700000,3.36700000,3.00000000,3.08900000,762623.30000000,762623.30000000
3.38900000,3.43300000,3.26300000,3.35700000,520859.40000000,520859.40000000
3.71000000,3.89200000,3.29600000,3.39100000,975288.10000000,975288.10000000
3.57200000,3.95000000,3.52000000,3.71000000,1397748.90000000,1397748.90000000
3.56900000,3.73900000,3.51800000,3.57800000,577410.60000000,577410.60000000
3.57800000,3.65500000,3.47000000,3.57000000,421961.10000000,421961.10000000
3.40100000,3.60600000,3.36400000,3.57900000,435745.80000000,435745.80000000
3.46600000,3.68000000,3.40000000,3.40600000,489115.90000000,489115.90000000
3.48800000,3.63400000,3.39300000,3.46600000,543110.10000000,543110.10000000
3.75400000,3.77500000,3.42000000,3.49700000,853008.10000000,853008.10000000
3.95900000,4.01600000,3.63500000,3.75600000,1040925.30000000,1040925.30000000
3.85900000,4.10000000,3.84500000,3.95400000,847802.70000000,847802.70000000
3.76900000,3.95000000,3.72500000,3.85900000,543229.60000000,543229.60000000
3.64100000,3.92500000,3.61700000,3.77300000,565662.40000000,565662.40000000
3.74700000,3.83500000,3.63000000,3.64800000,676406.50000000,676406.50000000
3.46700000,3.76500000,3.41800000,3.74500000,907554.00000000,907554.00000000
3.42200000,3.64600000,3.40900000,3.47100000,941270.00000000,941270.00000000
3.29400000,3.59000000,3.24100000,3.42700000,1042252.00000000,1042252.00000000
3.33800000,3.35400000,3.14400000,3.29200000,645788.80000000,645788.80000000
3.38800000,3.48300000,3.26100000,3.34400000,562465.20000000,562465.20000000
3.19700000,3.47000000,3.16600000,3.38800000,712890.50000000,712890.50000000
3.48200000,3.52400000,3.15000000,3.19200000,1030767.47000000,1030767.47000000
3.54800000,3.65000000,3.45100000,3.48500000,778629.00000000,778629.00000000
3.51200000,3.61800000,3.33400000,3.54800000,608269.00000000,608269.00000000
3.55900000,3.70400000,3.39400000,3.51200000,970433.40000000,970433.40000000
3.92500000,3.93700000,3.43800000,3.55900000,891216.11000000,891216.11000000
3.79100000,4.00300000,3.72000000,3.92800000,728150.10000000,728150.10000000
3.69400000,3.91000000,3.63900000,3.78900000,983590.30000000,983590.30000000
3.66200000,3.98200000,3.60100000,3.70200000,1016008.00000000,1016008.00000000
4.07100000,4.11300000,3.66000000,3.67100000,775431.50000000,775431.50000000
3.94100000,4.29900000,3.73500000,4.07100000,1487468.30000000,1487468.30000000
3.93900000,4.05000000,3.78300000,3.94700000,1217714.50000000,1217714.50000000
4.03300000,4.08700000,3.54400000,3.95200000,1490236.20000000,1490236.20000000
4.17800000,4.27000000,3.92500000,4.03900000,790838.40000000,790838.40000000
4.92700000,4.93700000,3.65700000,4.18000000,1423009.01000000,1423009.01000000
4.99100000,5.23400000,4.76200000,4.93600000,1311618.70000000,1311618.70000000
5.03700000,5.19900000,4.79000000,4.98900000,1004563.90000000,1004563.90000000
4.86900000,5.24800000,4.84400000,5.03500000,1560971.50000000,1560971.50000000
5.00500000,5.08000000,4.85000000,4.86000000,565011.10000000,565011.10000000
4.82500000,5.15700000,4.79000000,5.00600000,730180.90000000,730180.90000000
4.89800000,4.90400000,4.50000000,4.82000000,772621.00000000,772621.00000000
4.82500000,5.04300000,4.75800000,4.90700000,671546.40000000,671546.40000000
5.30000000,5.31800000,4.76100000,4.83400000,1139458.70000000,1139458.70000000
5.10800000,5.41400000,5.03000000,5.29900000,907200.40000000,907200.40000000
5.43700000,5.47300000,5.05000000,5.10600000,846728.20000000,846728.20000000
5.22400000,5.50500000,5.13500000,5.43300000,896904.10000000,896904.10000000
5.39700000,5.39900000,5.12300000,5.21800000,909884.70000000,909884.70000000
5.55500000,5.62900000,5.32300000,5.39100000,951447.90000000,951447.90000000
5.60100000,5.68000000,5.37800000,5.55500000,805819.20000000,805819.20000000
5.40800000,5.76800000,5.20100000,5.60600000,960726.80000000,960726.80000000
5.95200000,6.11900000,5.27100000,5.40600000,1817375.10000000,1817375.10000000
5.93000000,6.34000000,5.59800000,5.95400000,1985341.90000000,1985341.90000000
6.16000000,6.60000000,5.35100000,5.93000000,4776055.40000000,4776055.40000000
5.81300000,6.64000000,5.72000000,6.16300000,4161747.00000000,4161747.00000000
5.79400000,5.84100000,5.63400000,5.80100000,735884.40000000,735884.40000000
5.91300000,6.06000000,5.70200000,5.78900000,1592547.30000000,1592547.30000000
5.65200000,6.04000000,5.55000000,5.91300000,1358560.70000000,1358560.70000000
5.72700000,5.83700000,5.51300000,5.65700000,916035.30000000,916035.30000000
5.86600000,6.10000000,5.39800000,5.73600000,1291313.30000000,1291313.30000000
5.94800000,6.07500000,5.79500000,5.87100000,1044156.10000000,1044156.10000000
