open,high,low,close,5. volume,market cap
4.70500000,4.80900000,4.70500000,4.80000000,76143.70000000,76143.70000000
4.54700000,4.75500000,4.40300000,4.70500000,1032712.50000000,1032712.50000000
4.71100000,4.80000000,4.52100000,4.54600000,1021482.60000000,1021482.60000000
4.42500000,4.71500000,4.36000000,4.71100000,1828696.80000000,1828696.80000000
4.44700000,4.51900000,4.18500000,4.41900000,1136775.40000000,1136775.40000000
4.26800000,4.45200000,4.18800000,4.44800000,1101851.20000000,1101851.20000000
4.32500000,4.48300000,4.22000000,4.26500000,809207.40000000,809207.40000000
4.36100000,4.53300000,4.31100000,4.32500000,806302.50000000,806302.50000000
4.52300000,4.58000000,4.35500000,4.36600000,1017799.50000000,1017799.50000000
4.74800000,4.84900000,4.30100000,4.52100000,1632642.30000000,1632642.30000000
4.40400000,5.03800000,4.40000000,4.74700000,2069192.60000000,2069192.60000000
4.42000000,4.64900000,4.29100000,4.40700000,1991070.10000000,1991070.10000000
4.59600000,4.75900000,4.24000000,4.42000000,2094236.20000000,2094236.20000000
4.88000000,4.92800000,4.53000000,4.59500000,1254085.20000000,1254085.20000000
4.73000000,4.96400000,4.57700000,4.88100000,1332092.60000000,1332092.60000000
5.09200000,5.21200000,4.64500000,4.72600000,1890765.70000000,1890765.70000000
5.25400000,5.31100000,4.83500000,5.09200000,1978958.80000000,1978958.80000000
5.65600000,5.67000000,5.19800000,5.25300000,1791938.00000000,1791938.00000000
5.39900000,5.88500000,5.26100000,5.65100000,3028049.80000000,3028049.80000000
4.84200000,5.44200000,4.71400000,5.39800000,2131835.20000000,2131835.20000000
5.42700000,5.50900000,4.78000000,4.83500000,2290464.30000000,2290464.30000000
5.42100000,5.76400000,5.34600000,5.41700000,2518178.40000000,2518178.40000000
4.95700000,5.50000000,4.89200000,5.41600000,3698486.90000000,3698486.90000000
4.83600000,4.99500000,4.08900000,4.95900000,3616187.40000000,3616187.40000000
4.81500000,5.17900000,4.70500000,4.83200000,1946527.70000000,1946527.70000000
4.44100000,4.93400000,4.35200000,4.81300000,2009116.00000000,2009116.00000000
4.86600000,5.15000000,4.41300000,4.44100000,1892020.10000000,1892020.10000000
5.36300000,5.47800000,4.75900000,4.86400000,1715184.50000000,1715184.50000000
